User_ID,UTC_Time,Account,Operation,Coin,Change,Remark
40089160,2022-05-09 20:00:54,USDT-Futures,Realize profit and loss,USDT,746.54700000,""
40089160,2022-05-09 20:00:54,USDT-Futures,Fee,USDT,-1.80330120,""
40089160,2022-05-10 04:45:37,SPOT,transfer_in,USDT,1801.49859859,""
40089160,2022-05-10 04:45:37,USDT-Futures,transfer_out,USDT,-1801.49859859,""
40089160,2022-05-10 04:45:38,SPOT,Transfer Between Spot Account and UM Futures Account,USDT,1801.49859859,""
40089160,2022-05-10 04:45:38,USDT-Futures,Transfer Between Spot Account and UM Futures Account,USDT,-1801.49859859,""
40089160,2022-05-11 12:08:18,SPOT,Fee,LUNA,-0.25000000,""
40089160,2022-05-11 12:08:18,SPOT,Transaction Spend,USDT,-410.00000000,""
40089160,2022-05-11 12:08:18,SPOT,Transaction Buy,LUNA,250.00000000,""
40089160,2022-05-11 12:09:27,SPOT,Fee,LUNA,-0.25000000,""
40089160,2022-05-11 12:09:27,SPOT,Transaction Buy,LUNA,250.00000000,""
40089160,2022-05-11 12:09:27,SPOT,Transaction Spend,USDT,-445.00000000,""
40089160,2022-05-11 12:18:24,SPOT,Transaction Revenue,USDT,330.07500000,""
40089160,2022-05-11 12:18:24,SPOT,Fee,USDT,-0.33007500,""
40089160,2022-05-11 12:18:24,SPOT,Transaction Sold,LUNA,-250.00000000,""
40089160,2022-05-11 12:20:14,SPOT,Fee,LUNA,-0.36418000,""
40089160,2022-05-11 12:20:14,SPOT,Transaction Buy,LUNA,135.82000000,""
40089160,2022-05-11 12:20:14,SPOT,Transaction Spend,USDT,-444.29960000,""
40089160,2022-05-11 12:20:14,SPOT,Fee,LUNA,-0.13582000,""
40089160,2022-05-11 12:20:14,SPOT,Transaction Buy,LUNA,364.18000000,""
40089160,2022-05-11 12:20:14,SPOT,Transaction Spend,USDT,-165.70040000,""
40089160,2022-05-11 14:09:05,SPOT,Transaction Revenue,USDT,2362.04640000,""
40089160,2022-05-11 14:09:05,SPOT,Fee,USDT,-2.36204640,""
40089160,2022-05-11 14:09:05,SPOT,Transaction Sold,LUNA,-749.00000000,""
40089160,2022-05-12 13:17:02,SPOT,Transaction Buy,LUNA,5017.21000000,""
40089160,2022-05-12 13:17:02,SPOT,Fee,LUNA,-5.01721000,""
40089160,2022-05-12 13:17:02,SPOT,Transaction Spend,USDT,-101.74901880,""
40089160,2022-05-12 13:32:32,SPOT,Transaction Buy,LUNA,6781.91000000,""
40089160,2022-05-12 13:32:32,SPOT,Fee,LUNA,-6.78191000,""
40089160,2022-05-12 13:32:32,SPOT,Transaction Spend,USDT,-101.99992640,""
40089160,2022-05-12 13:37:33,SPOT,Fee,BNB,-0.00005530,""
40089160,2022-05-12 13:37:33,SPOT,Transaction Spend,USDT,-10.03036320,""
40089160,2022-05-12 13:37:33,SPOT,Fee,BNB,-0.00002793,""
40089160,2022-05-12 13:37:33,SPOT,Transaction Buy,LUNA,1543.20000000,""
40089160,2022-05-12 13:37:33,SPOT,Transaction Buy,LUNA,779.36000000,""
40089160,2022-05-12 13:37:33,SPOT,Transaction Spend,USDT,-19.86098400,""
40089160,2022-05-12 13:37:33,SPOT,Fee,LUNA,-4.34255000,""
40089160,2022-05-12 13:37:33,SPOT,Transaction Spend,USDT,-55.88861850,""
40089160,2022-05-12 13:37:33,SPOT,Transaction Buy,LUNA,4342.55000000,""
40089160,2022-05-12 13:59:17,SPOT,Transaction Spend,USDT,-114.33888000,""
40089160,2022-05-12 13:59:17,SPOT,Fee,VET,-5.78630000,""
40089160,2022-05-12 13:59:17,SPOT,Fee,VET,-4.29200000,""
40089160,2022-05-12 13:59:17,SPOT,Transaction Spend,USDT,-154.20489500,""
40089160,2022-05-12 13:59:17,SPOT,Transaction Buy,VET,5786.30000000,""
40089160,2022-05-12 13:59:17,SPOT,Transaction Buy,VET,4292.00000000,""
40089160,2022-05-12 14:04:25,SPOT,Transaction Spend,USDT,-305.50000000,""
40089160,2022-05-12 14:04:25,SPOT,Transaction Buy,LINK,50.00000000,""
40089160,2022-05-12 14:04:25,SPOT,Fee,LINK,-0.05000000,""
40089160,2022-05-12 14:04:53,SPOT,Transaction Buy,DOT,36.99000000,""
40089160,2022-05-12 14:04:53,SPOT,Transaction Buy,DOT,11.70000000,""
40089160,2022-05-12 14:04:53,SPOT,Fee,BNB,-0.00003025,""
40089160,2022-05-12 14:04:53,SPOT,Transaction Spend,USDT,-95.47200000,""
40089160,2022-05-12 14:04:53,SPOT,Transaction Buy,DOT,1.31000000,""
40089160,2022-05-12 14:04:53,SPOT,Transaction Spend,USDT,-10.68960000,""
40089160,2022-05-12 14:04:53,SPOT,Transaction Spend,USDT,-301.83840000,""
40089160,2022-05-12 14:04:53,SPOT,Fee,DOT,-0.01170000,""
40089160,2022-05-12 14:04:53,SPOT,Fee,DOT,-0.03699000,""
40089160,2022-05-12 14:07:01,SPOT,Fee,LTC,-0.00194900,""
40089160,2022-05-12 14:07:01,SPOT,Transaction Buy,LTC,2.31500000,""
40089160,2022-05-12 14:07:01,SPOT,Transaction Spend,USDT,-142.60400000,""
40089160,2022-05-12 14:07:01,SPOT,Transaction Buy,LTC,1.94900000,""
40089160,2022-05-12 14:07:01,SPOT,Fee,LTC,-0.00110600,""
40089160,2022-05-12 14:07:01,SPOT,Transaction Buy,LTC,2.31500000,""
40089160,2022-05-12 14:07:01,SPOT,Transaction Spend,USDT,-120.05840000,""
40089160,2022-05-12 14:07:01,SPOT,Transaction Buy,LTC,2.31500000,""
40089160,2022-05-12 14:07:01,SPOT,Transaction Spend,USDT,-142.60400000,""
40089160,2022-05-12 14:07:01,SPOT,Transaction Buy,LTC,1.10600000,""
40089160,2022-05-12 14:07:01,SPOT,Transaction Spend,USDT,-68.12960000,""
40089160,2022-05-12 14:07:01,SPOT,Fee,LTC,-0.00231500,""
40089160,2022-05-12 14:07:01,SPOT,Fee,LTC,-0.00231500,""
40089160,2022-05-12 14:07:01,SPOT,Transaction Spend,USDT,-142.60400000,""
40089160,2022-05-12 14:07:01,SPOT,Fee,LTC,-0.00231500,""
40089160,2022-05-12 14:08:27,SPOT,Fee,BAND,-0.25000000,""
40089160,2022-05-12 14:08:27,SPOT,Transaction Buy,BAND,250.00000000,""
40089160,2022-05-12 14:08:27,SPOT,Transaction Spend,USDT,-375.25000000,""
40089160,2022-05-12 14:10:19,SPOT,Fee,AAVE,-0.00369800,""
40089160,2022-05-12 14:10:19,SPOT,Transaction Buy,AAVE,3.69800000,""
40089160,2022-05-12 14:10:19,SPOT,Transaction Buy,AAVE,1.30200000,""
40089160,2022-05-12 14:10:19,SPOT,Fee,AAVE,-0.00130200,""
40089160,2022-05-12 14:10:19,SPOT,Transaction Spend,USDT,-274.39160000,""
40089160,2022-05-12 14:10:19,SPOT,Transaction Spend,USDT,-96.60840000,""
40089160,2022-05-12 14:12:55,SPOT,Transaction Spend,USDT,-63.77040000,""
40089160,2022-05-12 14:12:55,SPOT,Transaction Buy,ADA,23.20000000,""
40089160,2022-05-12 14:12:55,SPOT,Transaction Spend,USDT,-10.86920000,""
40089160,2022-05-12 14:12:55,SPOT,Fee,ADA,-0.43060000,""
40089160,2022-05-12 14:12:55,SPOT,Fee,BNB,-0.00003013,""
40089160,2022-05-12 14:12:55,SPOT,Fee,ADA,-0.13600000,""
40089160,2022-05-12 14:12:55,SPOT,Transaction Spend,USDT,-201.90834000,""
40089160,2022-05-12 14:12:55,SPOT,Transaction Buy,ADA,136.00000000,""
40089160,2022-05-12 14:12:55,SPOT,Transaction Buy,ADA,430.60000000,""
40089160,2022-05-12 17:00:21,SPOT,Fee,ZIL,-1.79100000,""
40089160,2022-05-12 17:00:21,SPOT,Transaction Buy,ZIL,1791.00000000,""
40089160,2022-05-12 17:00:21,SPOT,Transaction Spend,USDT,-25.82655000,""
40089160,2022-05-12 17:00:21,SPOT,Fee,ZIL,-0.51550000,""
40089160,2022-05-12 17:00:21,SPOT,Transaction Spend,USDT,-89.72910000,""
40089160,2022-05-12 17:00:21,SPOT,Transaction Buy,ZIL,515.50000000,""
40089160,2022-05-13 17:42:10,SPOT,Transaction Revenue,USDT,53.73200000,""
40089160,2022-05-13 17:42:10,SPOT,Fee,USDT,-0.05373200,""
40089160,2022-05-13 17:42:10,SPOT,Transaction Sold,LTC,-9.23000000,""
40089160,2022-05-13 17:42:10,SPOT,Fee,USDT,-0.65256100,""
40089160,2022-05-13 17:42:10,SPOT,Transaction Sold,LTC,-0.76000000,""
40089160,2022-05-13 17:42:10,SPOT,Transaction Revenue,USDT,652.56100000,""
40089160,2022-05-13 17:42:35,SPOT,Fee,USDT,-0.03221400,""
40089160,2022-05-13 17:42:35,SPOT,Transaction Revenue,USDT,32.21400000,""
40089160,2022-05-13 17:42:35,SPOT,Transaction Sold,DOT,-2.95000000,""
40089160,2022-05-13 17:42:35,SPOT,Transaction Revenue,USDT,513.24000000,""
40089160,2022-05-13 17:42:35,SPOT,Fee,USDT,-0.51324000,""
40089160,2022-05-13 17:42:35,SPOT,Transaction Sold,DOT,-47.00000000,""
40089160,2022-05-13 17:42:59,SPOT,Fee,USDT,-0.43497740,""
40089160,2022-05-13 17:42:59,SPOT,Transaction Sold,BAND,-249.70000000,""
40089160,2022-05-13 17:42:59,SPOT,Transaction Revenue,USDT,434.97740000,""
40089160,2022-05-13 17:43:07,SPOT,Transaction Spend,USDT,-209.49950000,""
40089160,2022-05-13 17:43:07,SPOT,Fee,AAVE,-0.00119900,""
40089160,2022-05-13 17:43:07,SPOT,Fee,AAVE,-0.00335400,""
40089160,2022-05-13 17:43:07,SPOT,Transaction Spend,USDT,-279.38820000,""
40089160,2022-05-13 17:43:07,SPOT,Transaction Buy,AAVE,1.32900000,""
40089160,2022-05-13 17:43:07,SPOT,Transaction Spend,USDT,-110.70570000,""
40089160,2022-05-13 17:43:07,SPOT,Transaction Buy,AAVE,2.51500000,""
40089160,2022-05-13 17:43:07,SPOT,Fee,AAVE,-0.01183100,""
40089160,2022-05-13 17:43:07,SPOT,Transaction Spend,USDT,-99.87670000,""
40089160,2022-05-13 17:43:07,SPOT,Transaction Buy,AAVE,3.35400000,""
40089160,2022-05-13 17:43:07,SPOT,Transaction Spend,USDT,-985.52230000,""
40089160,2022-05-13 17:43:07,SPOT,Fee,AAVE,-0.00251500,""
40089160,2022-05-13 17:43:07,SPOT,Transaction Buy,AAVE,1.19900000,""
40089160,2022-05-13 17:43:07,SPOT,Fee,AAVE,-0.00132900,""
40089160,2022-05-13 17:43:07,SPOT,Transaction Buy,AAVE,11.83100000,""
40089160,2022-05-13 17:43:39,SPOT,Transaction Revenue,USDT,116.74874700,""
40089160,2022-05-13 17:43:39,SPOT,Transaction Sold,ZIL,-2304.10000000,""
40089160,2022-05-13 17:43:39,SPOT,Fee,USDT,-0.11674875,""
40089160,2022-05-13 17:44:22,SPOT,Transaction Revenue,USDT,451.52000000,""
40089160,2022-05-13 17:44:22,SPOT,Transaction Sold,AAVE,-0.20400000,""
40089160,2022-05-13 17:44:22,SPOT,Transaction Sold,AAVE,-2.44800000,""
40089160,2022-05-13 17:44:22,SPOT,Transaction Revenue,USDT,996.00000000,""
40089160,2022-05-13 17:44:22,SPOT,Transaction Revenue,USDT,203.18400000,""
40089160,2022-05-13 17:44:22,SPOT,Transaction Sold,AAVE,-3.00000000,""
40089160,2022-05-13 17:44:22,SPOT,Fee,USDT,-0.99600000,""
40089160,2022-05-13 17:44:22,SPOT,Fee,USDT,-0.45152000,""
40089160,2022-05-13 17:44:22,SPOT,Fee,USDT,-0.11462300,""
40089160,2022-05-13 17:44:22,SPOT,Transaction Revenue,USDT,249.00000000,""
40089160,2022-05-13 17:44:22,SPOT,Transaction Revenue,USDT,16.93200000,""
40089160,2022-05-13 17:44:22,SPOT,Transaction Sold,AAVE,-12.00000000,""
40089160,2022-05-13 17:44:22,SPOT,Fee,USDT,-0.01693200,""
40089160,2022-05-13 17:44:22,SPOT,Transaction Revenue,USDT,114.62300000,""
40089160,2022-05-13 17:44:22,SPOT,Transaction Sold,AAVE,-1.38100000,""
40089160,2022-05-13 17:44:22,SPOT,Transaction Sold,AAVE,-0.72900000,""
40089160,2022-05-13 17:44:22,SPOT,Fee,USDT,-0.06050700,""
40089160,2022-05-13 17:44:22,SPOT,Transaction Revenue,USDT,60.50700000,""
40089160,2022-05-13 17:44:22,SPOT,Fee,USDT,-0.24900000,""
40089160,2022-05-13 17:44:22,SPOT,Transaction Sold,AAVE,-5.44000000,""
40089160,2022-05-13 17:44:22,SPOT,Fee,USDT,-0.20318400,""
40089160,2022-05-13 17:44:44,SPOT,Transaction Revenue,USDT,361.13850000,""
40089160,2022-05-13 17:44:44,SPOT,Transaction Sold,LINK,-49.95000000,""
40089160,2022-05-13 17:44:44,SPOT,Fee,USDT,-0.36113850,""
40089160,2022-05-13 17:45:19,SPOT,Fee,USDT,-0.05524000,""
40089160,2022-05-13 17:45:19,SPOT,Transaction Revenue,USDT,162.18464000,""
40089160,2022-05-13 17:45:19,SPOT,Transaction Revenue,USDT,102.17550000,""
40089160,2022-05-13 17:45:19,SPOT,Transaction Sold,ADA,-100.00000000,""
40089160,2022-05-13 17:45:19,SPOT,Transaction Sold,ADA,-10.60000000,""
40089160,2022-05-13 17:45:19,SPOT,Transaction Revenue,USDT,5.85438000,""
40089160,2022-05-13 17:45:19,SPOT,Fee,USDT,-0.00585438,""
40089160,2022-05-13 17:45:19,SPOT,Transaction Sold,ADA,-293.60000000,""
40089160,2022-05-13 17:45:19,SPOT,Fee,USDT,-0.10217550,""
40089160,2022-05-13 17:45:19,SPOT,Transaction Revenue,USDT,55.24000000,""
40089160,2022-05-13 17:45:19,SPOT,Transaction Sold,ADA,-185.00000000,""
40089160,2022-05-13 17:45:19,SPOT,Fee,USDT,-0.16218464,""
40089160,2022-05-13 17:47:13,SPOT,Transaction Sold,VET,-10068.20000000,""
40089160,2022-05-13 17:47:13,SPOT,Transaction Revenue,USDT,312.81897400,""
40089160,2022-05-13 17:47:13,SPOT,Fee,USDT,-0.31281897,""
40089160,2022-05-15 11:01:33,SPOT,transfer_out,USDT,-1200.00000000,""
40089160,2022-05-15 11:01:33,SPOT,Transfer Between Spot Account and UM Futures Account,USDT,-1200.00000000,""
40089160,2022-05-15 11:01:33,USDT-Futures,Transfer Between Spot Account and UM Futures Account,USDT,1200.00000000,""
40089160,2022-05-15 11:01:33,USDT-Futures,transfer_in,USDT,1200.00000000,""
40089160,2022-05-15 11:02:56,USDT-Futures,Fee,USDT,-0.01198660,""
40089160,2022-05-15 11:02:56,USDT-Futures,Fee,USDT,-1.07884080,""
40089160,2022-05-15 11:02:56,USDT-Futures,Fee,USDT,-0.01198668,""
40089160,2022-05-15 11:02:56,USDT-Futures,Fee,USDT,-0.01198704,""
40089160,2022-05-15 11:02:56,USDT-Futures,Fee,USDT,-0.01198692,""
40089160,2022-05-15 11:02:56,USDT-Futures,Fee,USDT,-0.98290120,""
40089160,2022-05-15 11:02:56,USDT-Futures,Fee,USDT,-0.26371664,""
40089160,2022-05-15 11:02:56,USDT-Futures,Fee,USDT,-0.01198660,""
40089160,2022-05-15 11:11:07,SPOT,Fee,VET,-2.48410000,""
40089160,2022-05-15 11:11:07,SPOT,Transaction Spend,USDT,-1926.81358800,""
40089160,2022-05-15 11:11:07,SPOT,Fee,VET,-61.40260000,""
40089160,2022-05-15 11:11:07,SPOT,Transaction Spend,USDT,-77.95105800,""
40089160,2022-05-15 11:11:07,SPOT,Transaction Buy,VET,2484.10000000,""
40089160,2022-05-15 11:11:07,SPOT,Transaction Buy,VET,61402.60000000,""
40089160,2022-05-15 13:52:08,SPOT,Transaction Revenue,USDT,45.75148800,""
40089160,2022-05-15 13:52:08,SPOT,Transaction Sold,VET,-16768.90000000,""
40089160,2022-05-15 13:52:08,SPOT,Transaction Sold,VET,-27291.40000000,""
40089160,2022-05-15 13:52:08,SPOT,Transaction Revenue,USDT,858.04161600,""
40089160,2022-05-15 13:52:08,SPOT,Transaction Revenue,USDT,158.23752000,""
40089160,2022-05-15 13:52:08,SPOT,Transaction Sold,VET,-5033.00000000,""
40089160,2022-05-15 13:52:08,SPOT,Transaction Revenue,USDT,417.34399200,""
40089160,2022-05-15 13:52:08,SPOT,Transaction Revenue,USDT,527.21421600,""
40089160,2022-05-15 13:52:08,SPOT,Transaction Sold,VET,-1455.20000000,""
40089160,2022-05-15 13:52:08,SPOT,Fee,USDT,-0.41734399,""
40089160,2022-05-15 13:52:08,SPOT,Fee,USDT,-0.04575149,""
40089160,2022-05-15 13:52:08,SPOT,Fee,USDT,-0.52721422,""
40089160,2022-05-15 13:52:08,SPOT,Fee,USDT,-0.85804162,""
40089160,2022-05-15 13:52:08,SPOT,Fee,USDT,-0.15823752,""
40089160,2022-05-15 13:52:08,SPOT,Transaction Sold,VET,-13274.30000000,""
40089160,2022-05-15 13:59:22,USDT-Futures,Realize profit and loss,USDT,3.13532462,""
40089160,2022-05-15 13:59:22,USDT-Futures,Realize profit and loss,USDT,35.82367537,""
40089160,2022-05-15 13:59:22,USDT-Futures,Fee,USDT,-0.19304448,""
40089160,2022-05-15 13:59:22,USDT-Futures,Fee,USDT,-2.20793160,""
40089160,2022-05-15 14:00:32,USDT-Futures,Fee,USDT,-0.14869420,""
40089160,2022-05-15 14:00:32,USDT-Futures,Fee,USDT,-0.60516150,""
40089160,2022-05-15 14:00:32,USDT-Futures,Fee,USDT,-0.75082300,""
40089160,2022-05-15 14:00:32,USDT-Futures,Fee,USDT,-0.11030400,""
40089160,2022-05-15 14:00:32,USDT-Futures,Fee,USDT,-0.13475472,""
40089160,2022-05-15 14:00:32,USDT-Futures,Fee,USDT,-0.11028000,""
40089160,2022-05-15 16:00:02,USDT-Futures,Funding Fee,USDT,-1.43903169,""
40089160,2022-05-15 16:03:45,USDT-Futures,Realize profit and loss,USDT,2.79209970,""
40089160,2022-05-15 16:03:45,USDT-Futures,Fee,USDT,-0.07742591,""
40089160,2022-05-15 16:03:45,USDT-Futures,Realize profit and loss,USDT,2.94443884,""
40089160,2022-05-15 16:03:45,USDT-Futures,Realize profit and loss,USDT,10.24615461,""
40089160,2022-05-15 16:03:45,USDT-Futures,Fee,USDT,-0.15983439,""
40089160,2022-05-15 16:03:45,USDT-Futures,Fee,USDT,-0.02669920,""
40089160,2022-05-15 16:03:45,USDT-Futures,Realize profit and loss,USDT,36.45212854,""
40089160,2022-05-15 16:03:45,USDT-Futures,Realize profit and loss,USDT,1.85311636,""
40089160,2022-05-15 16:03:45,USDT-Futures,Realize profit and loss,USDT,2.69285994,""
40089160,2022-05-15 16:03:45,USDT-Futures,Fee,USDT,-0.05921056,""
40089160,2022-05-15 16:03:45,USDT-Futures,Realize profit and loss,USDT,0.54845596,""
40089160,2022-05-15 16:03:45,USDT-Futures,Realize profit and loss,USDT,3.56496377,""
40089160,2022-05-15 16:03:45,USDT-Futures,Realize profit and loss,USDT,13.41224132,""
40089160,2022-05-15 16:03:45,USDT-Futures,Fee,USDT,-0.04024704,""
40089160,2022-05-15 16:03:45,USDT-Futures,Realize profit and loss,USDT,1.57888838,""
40089160,2022-05-15 16:03:45,USDT-Futures,Fee,USDT,-0.03429120,""
40089160,2022-05-15 16:03:45,USDT-Futures,Fee,USDT,-0.05990608,""
40089160,2022-05-15 16:03:45,USDT-Futures,Fee,USDT,-0.20033280,""
40089160,2022-05-15 16:03:45,USDT-Futures,Fee,USDT,-0.22253184,""
40089160,2022-05-15 16:03:45,USDT-Futures,Fee,USDT,-0.04350532,""
40089160,2022-05-15 16:03:45,USDT-Futures,Realize profit and loss,USDT,1.97859526,""
40089160,2022-05-15 16:03:45,USDT-Futures,Fee,USDT,-0.06241840,""
40089160,2022-05-15 16:03:45,USDT-Futures,Fee,USDT,-0.23991108,""
40089160,2022-05-15 16:03:45,USDT-Futures,Realize profit and loss,USDT,10.91100874,""
40089160,2022-05-15 16:03:45,USDT-Futures,Realize profit and loss,USDT,2.00156544,""
40089160,2022-05-15 16:03:45,USDT-Futures,Fee,USDT,-0.04294472,""
40089160,2022-05-15 16:03:45,USDT-Futures,Realize profit and loss,USDT,1.25947095,""
40089160,2022-05-15 16:03:45,USDT-Futures,Fee,USDT,-0.80150880,""
40089160,2022-05-15 16:03:45,USDT-Futures,Realize profit and loss,USDT,9.22403213,""
40089160,2022-05-15 16:03:45,USDT-Futures,Fee,USDT,-0.04673396,""
40089160,2022-05-15 16:03:45,USDT-Futures,Realize profit and loss,USDT,7.53980583,""
40089160,2022-05-15 16:03:45,USDT-Futures,Fee,USDT,-0.01191168,""
40089160,2022-05-15 16:03:45,USDT-Futures,Realize profit and loss,USDT,2.17817416,""
40089160,2022-05-15 16:03:45,USDT-Futures,Fee,USDT,-0.29129472,""
40089160,2022-05-15 16:17:23,USDT-Futures,Fee,USDT,-0.03867552,""
40089160,2022-05-15 16:17:23,USDT-Futures,Fee,USDT,-0.14980800,""
40089160,2022-05-15 16:17:23,USDT-Futures,Fee,USDT,-0.27894249,""
40089160,2022-05-15 16:17:23,USDT-Futures,Fee,USDT,-2.87040000,""
40089160,2022-05-15 16:17:23,USDT-Futures,Fee,USDT,-0.03867552,""
40089160,2022-05-15 16:17:23,USDT-Futures,Fee,USDT,-0.00210844,""
40089160,2022-05-15 16:17:23,USDT-Futures,Fee,USDT,-0.18767424,""
40089160,2022-05-15 16:17:23,USDT-Futures,Fee,USDT,-0.15475200,""
40089160,2022-05-15 16:30:13,SPOT,Fee,DOT,-0.02500000,""
40089160,2022-05-15 16:30:13,SPOT,Transaction Spend,USDT,-270.75000000,""
40089160,2022-05-15 16:30:13,SPOT,Transaction Buy,DOT,25.00000000,""
40089160,2022-05-15 16:30:47,SPOT,Fee,BAND,-0.01550000,""
40089160,2022-05-15 16:30:47,SPOT,Transaction Buy,BAND,15.50000000,""
40089160,2022-05-15 16:30:47,SPOT,Transaction Spend,USDT,-67.75650000,""
40089160,2022-05-15 16:30:47,SPOT,Transaction Spend,USDT,-240.91200000,""
40089160,2022-05-15 16:30:47,SPOT,Fee,BAND,-0.04050000,""
40089160,2022-05-15 16:30:47,SPOT,Transaction Buy,BAND,40.50000000,""
40089160,2022-05-15 16:30:47,SPOT,Fee,BAND,-0.14400000,""
40089160,2022-05-15 16:30:47,SPOT,Transaction Buy,BAND,144.00000000,""
40089160,2022-05-15 16:30:47,SPOT,Transaction Spend,USDT,-25.94700000,""
40089160,2022-05-15 16:31:50,SPOT,Fee,LINK,-0.10000000,""
40089160,2022-05-15 16:31:50,SPOT,Transaction Buy,LINK,100.00000000,""
40089160,2022-05-15 16:31:50,SPOT,Transaction Spend,USDT,-757.00000000,""
40089160,2022-05-15 16:31:51,SPOT,Transaction Spend,USDT,-70.93240000,""
40089160,2022-05-15 16:31:51,SPOT,Transaction Buy,MATIC,116.70000000,""
40089160,2022-05-15 16:31:51,SPOT,Transaction Buy,MATIC,279.90000000,""
40089160,2022-05-15 16:31:51,SPOT,Fee,MATIC,-0.27990000,""
40089160,2022-05-15 16:31:51,SPOT,Fee,MATIC,-0.10340000,""
40089160,2022-05-15 16:31:51,SPOT,Transaction Spend,USDT,-80.05620000,""
40089160,2022-05-15 16:31:51,SPOT,Transaction Buy,MATIC,103.40000000,""
40089160,2022-05-15 16:31:51,SPOT,Fee,MATIC,-0.11670000,""
40089160,2022-05-15 16:31:51,SPOT,Transaction Spend,USDT,-192.01140000,""
40089160,2022-05-15 16:32:11,SPOT,Transaction Buy,LTC,3.95300000,""
40089160,2022-05-15 16:32:11,SPOT,Fee,LTC,-0.00395300,""
40089160,2022-05-15 16:32:11,SPOT,Transaction Spend,USDT,-30.39600000,""
40089160,2022-05-15 16:32:11,SPOT,Transaction Spend,USDT,-268.80400000,""
40089160,2022-05-15 16:32:11,SPOT,Transaction Buy,LTC,0.44700000,""
40089160,2022-05-15 16:32:11,SPOT,Fee,LTC,-0.00044700,""
40089160,2022-05-15 17:04:49,USDT-Futures,Fee,USDT,-0.84070980,""
40089160,2022-05-15 17:04:49,USDT-Futures,Fee,USDT,-0.29951460,""
40089160,2022-05-15 17:04:49,USDT-Futures,Realize profit and loss,USDT,24.22463589,""
40089160,2022-05-15 17:04:49,USDT-Futures,Realize profit and loss,USDT,3.82978663,""
40089160,2022-05-15 17:04:49,USDT-Futures,Fee,USDT,-0.01129318,""
40089160,2022-05-15 17:04:49,USDT-Futures,Fee,USDT,-0.08728020,""
40089160,2022-05-15 17:04:49,USDT-Futures,Fee,USDT,-0.02356948,""
40089160,2022-05-15 17:04:49,USDT-Futures,Fee,USDT,-0.90480600,""
40089160,2022-05-15 17:04:49,USDT-Futures,Realize profit and loss,USDT,7.30308935,""
40089160,2022-05-15 17:04:49,USDT-Futures,Fee,USDT,-0.07999740,""
