User_ID,UTC_Time,Account,Operation,Coin,Change,Remark
40089160,2021-01-27 05:48:21,SPOT,Buy,USDT,27.84607700,""
40089160,2021-01-27 05:48:21,SPOT,Sell,THETA,-13.30000000,""
40089160,2021-01-27 05:48:21,SPOT,Fee,USDT,-2.68385418,""
40089160,2021-01-27 05:58:57,SPOT,Sell,USDT,-284.84074800,""
40089160,2021-01-27 05:58:57,SPOT,Fee,VET,-104.04600000,""
40089160,2021-01-27 05:58:57,SPOT,Sell,USDT,-308.35100500,""
40089160,2021-01-27 05:58:57,SPOT,Buy,VET,10194.00000000,""
40089160,2021-01-27 05:58:57,SPOT,Fee,VET,-11.03500000,""
40089160,2021-01-27 05:58:57,SPOT,Sell,USDT,-2907.46142400,""
40089160,2021-01-27 05:58:57,SPOT,Buy,VET,104046.00000000,""
40089160,2021-01-27 05:58:57,SPOT,Fee,VET,-10.19400000,""
40089160,2021-01-27 05:58:57,SPOT,Buy,VET,11035.00000000,""
40089160,2021-01-27 08:35:43,SPOT,Sell,VET,-10000.00000000,""
40089160,2021-01-27 08:35:43,SPOT,Fee,USDT,-1.28479788,""
40089160,2021-01-27 08:35:43,SPOT,Fee,USDT,-0.04998000,""
40089160,2021-01-27 08:35:43,SPOT,Fee,USDT,-0.28000000,""
40089160,2021-01-27 08:35:43,SPOT,Buy,USDT,49.98000000,""
40089160,2021-01-27 08:35:43,SPOT,Sell,VET,-1509.00000000,""
40089160,2021-01-27 08:35:43,SPOT,Sell,VET,-55134.00000000,""
40089160,2021-01-27 08:35:43,SPOT,Buy,USDT,43.45600000,""
40089160,2021-01-27 08:35:43,SPOT,Buy,USDT,280.00000000,""
40089160,2021-01-27 08:35:43,SPOT,Fee,USDT,-0.04225200,""
40089160,2021-01-27 08:35:43,SPOT,Buy,USDT,10.02400000,""
40089160,2021-01-27 08:35:43,SPOT,Fee,USDT,-0.04345600,""
40089160,2021-01-27 08:35:43,SPOT,Buy,USDT,1284.79788400,""
40089160,2021-01-27 08:35:43,SPOT,Sell,VET,-7142.00000000,""
40089160,2021-01-27 08:35:43,SPOT,Buy,USDT,1543.75200000,""
40089160,2021-01-27 08:35:43,SPOT,Sell,VET,-1552.00000000,""
40089160,2021-01-27 08:35:43,SPOT,Sell,VET,-358.00000000,""
40089160,2021-01-27 08:35:43,SPOT,Buy,USDT,50.00800000,""
40089160,2021-01-27 08:35:43,SPOT,Fee,USDT,-0.01002400,""
40089160,2021-01-27 08:35:43,SPOT,Fee,USDT,-0.05000800,""
40089160,2021-01-27 08:35:43,SPOT,Fee,USDT,-0.19997600,""
40089160,2021-01-27 08:35:43,SPOT,Fee,USDT,-1.54375200,""
40089160,2021-01-27 08:35:43,SPOT,Sell,VET,-1785.00000000,""
40089160,2021-01-27 08:35:43,SPOT,Sell,VET,-1786.00000000,""
40089160,2021-01-27 08:35:43,SPOT,Buy,USDT,199.97600000,""
40089160,2021-01-27 08:35:43,SPOT,Buy,USDT,42.25200000,""
40089160,2021-01-27 08:35:43,SPOT,Sell,VET,-45884.00000000,""
40089160,2021-01-27 09:33:57,SPOT,Sell,USDT,-17.74178000,""
40089160,2021-01-27 09:33:57,SPOT,Fee,ETH,-0.00274915,""
40089160,2021-01-27 09:33:57,SPOT,Buy,ETH,2.74915000,""
40089160,2021-01-27 09:33:57,SPOT,Fee,ETH,-0.00001400,""
40089160,2021-01-27 09:33:57,SPOT,Buy,ETH,0.01400000,""
40089160,2021-01-27 09:33:57,SPOT,Sell,USDT,-3483.91532050,""
40089160,2021-01-27 14:55:26,SPOT,Sell,ETH,-0.24649000,""
40089160,2021-01-27 14:55:26,SPOT,Sell,ETH,-0.50800000,""
40089160,2021-01-27 14:55:26,SPOT,Fee,USDT,-0.61976000,""
40089160,2021-01-27 14:55:26,SPOT,Buy,USDT,300.71780000,""
40089160,2021-01-27 14:55:26,SPOT,Fee,USDT,-1.11996000,""
40089160,2021-01-27 14:55:26,SPOT,Fee,USDT,-1.32723800,""
40089160,2021-01-27 14:55:26,SPOT,Sell,ETH,-0.91800000,""
40089160,2021-01-27 14:55:26,SPOT,Buy,USDT,1327.23800000,""
40089160,2021-01-27 14:55:26,SPOT,Fee,USDT,-0.30071780,""
40089160,2021-01-27 14:55:26,SPOT,Buy,USDT,619.76000000,""
40089160,2021-01-27 14:55:26,SPOT,Buy,USDT,1119.96000000,""
40089160,2021-01-27 14:55:26,SPOT,Sell,ETH,-1.08790000,""
40089160,2021-01-27 15:04:13,SPOT,Sell,USDT,-693.20398000,""
40089160,2021-01-27 15:04:13,SPOT,Fee,ETH,-0.00006292,""
40089160,2021-01-27 15:04:13,SPOT,Buy,ETH,0.06292000,""
40089160,2021-01-27 15:04:13,SPOT,Buy,ETH,1.00000000,""
40089160,2021-01-27 15:04:13,SPOT,Sell,USDT,-1236.76000000,""
40089160,2021-01-27 15:04:13,SPOT,Buy,ETH,0.56050000,""
40089160,2021-01-27 15:04:13,SPOT,Fee,ETH,-0.00056050,""
40089160,2021-01-27 15:04:13,SPOT,Fee,ETH,-0.00100000,""
40089160,2021-01-27 15:04:13,SPOT,Sell,USDT,-77.81693920,""
40089160,2021-01-27 15:04:14,SPOT,Fee,ETH,-0.00009855,""
40089160,2021-01-27 15:04:14,SPOT,Buy,ETH,0.45879000,""
40089160,2021-01-27 15:04:14,SPOT,Fee,ETH,-0.00003471,""
40089160,2021-01-27 15:04:14,SPOT,Sell,USDT,-42.92793960,""
40089160,2021-01-27 15:04:14,SPOT,Sell,USDT,-494.70400000,""
40089160,2021-01-27 15:04:14,SPOT,Fee,ETH,-0.00040000,""
40089160,2021-01-27 15:04:14,SPOT,Buy,ETH,0.03471000,""
40089160,2021-01-27 15:04:14,SPOT,Sell,USDT,-121.88269800,""
40089160,2021-01-27 15:04:14,SPOT,Sell,USDT,-567.41312040,""
40089160,2021-01-27 15:04:14,SPOT,Sell,USDT,-130.97288400,""
40089160,2021-01-27 15:04:14,SPOT,Buy,ETH,0.10590000,""
40089160,2021-01-27 15:04:14,SPOT,Buy,ETH,0.09855000,""
40089160,2021-01-27 15:04:14,SPOT,Buy,ETH,0.40000000,""
40089160,2021-01-27 15:04:14,SPOT,Fee,ETH,-0.00010590,""
40089160,2021-01-27 15:04:14,SPOT,Fee,ETH,-0.00045879,""
40089160,2021-01-27 17:40:04,SPOT,Sell,ETH,-0.60000000,""
40089160,2021-01-27 17:40:04,SPOT,Fee,USDT,-0.75000000,""
40089160,2021-01-27 17:40:04,SPOT,Buy,USDT,222.50000000,""
40089160,2021-01-27 17:40:04,SPOT,Sell,ETH,-0.17800000,""
40089160,2021-01-27 17:40:04,SPOT,Buy,USDT,750.00000000,""
40089160,2021-01-27 17:40:04,SPOT,Fee,USDT,-0.22250000,""
40089160,2021-01-27 17:40:04,SPOT,Sell,ETH,-0.08427000,""
40089160,2021-01-27 17:40:04,SPOT,Buy,USDT,277.50000000,""
40089160,2021-01-27 17:40:04,SPOT,Fee,USDT,-0.10533750,""
40089160,2021-01-27 17:40:04,SPOT,Buy,USDT,105.33750000,""
40089160,2021-01-27 17:40:04,SPOT,Fee,USDT,-0.03650000,""
40089160,2021-01-27 17:40:04,SPOT,Sell,ETH,-0.02920000,""
40089160,2021-01-27 17:40:04,SPOT,Sell,ETH,-0.22200000,""
40089160,2021-01-27 17:40:04,SPOT,Buy,USDT,36.50000000,""
40089160,2021-01-27 17:40:04,SPOT,Fee,USDT,-0.27750000,""
40089160,2021-01-27 17:40:05,SPOT,Sell,ETH,-0.01199000,""
40089160,2021-01-27 17:40:05,SPOT,Buy,USDT,14.98750000,""
40089160,2021-01-27 17:40:05,SPOT,Fee,USDT,-0.01498750,""
40089160,2021-01-27 17:40:05,SPOT,Buy,USDT,760.58750000,""
40089160,2021-01-27 17:40:05,SPOT,Sell,ETH,-0.60847000,""
40089160,2021-01-27 17:40:05,SPOT,Fee,USDT,-0.76058750,""
40089160,2021-01-27 17:40:07,SPOT,Sell,ETH,-0.03201000,""
40089160,2021-01-27 17:40:07,SPOT,Buy,USDT,40.01250000,""
40089160,2021-01-27 17:40:07,SPOT,Fee,USDT,-0.04001250,""
40089160,2021-01-27 17:40:08,SPOT,Sell,ETH,-0.95271000,""
40089160,2021-01-27 17:40:08,SPOT,Fee,USDT,-1.19088750,""
40089160,2021-01-27 17:40:08,SPOT,Buy,USDT,1190.88750000,""
40089160,2021-01-27 19:04:14,SPOT,Buy,ETH,1.38614000,""
40089160,2021-01-27 19:04:14,SPOT,Fee,ETH,-0.00131818,""
40089160,2021-01-27 19:04:14,SPOT,Sell,USDT,-1654.26317280,""
40089160,2021-01-27 19:04:14,SPOT,Fee,ETH,-0.00138614,""
40089160,2021-01-27 19:04:14,SPOT,Buy,ETH,1.31818000,""
40089160,2021-01-27 19:04:14,SPOT,Sell,USDT,-1739.55025440,""
40089160,2021-01-27 19:14:00,SPOT,Sell,ETH,-0.24591000,""
40089160,2021-01-27 19:14:00,SPOT,Fee,USDT,-0.31107615,""
40089160,2021-01-27 19:14:00,SPOT,Buy,USDT,3106.46050000,""
40089160,2021-01-27 19:14:00,SPOT,Sell,ETH,-2.45570000,""
40089160,2021-01-27 19:14:00,SPOT,Buy,USDT,311.07615000,""
40089160,2021-01-27 19:14:00,SPOT,Fee,USDT,-3.10646050,""
40089160,2021-01-27 19:18:16,SPOT,Sell,USDT,-3413.95673310,""
40089160,2021-01-27 19:18:16,SPOT,Buy,ETH,2.69127000,""
40089160,2021-01-27 19:18:16,SPOT,Fee,ETH,-0.00269127,""
40089160,2021-01-27 19:23:12,SPOT,Sell,ETH,-2.68858000,""
40089160,2021-01-27 19:23:12,SPOT,Fee,USDT,-3.40105370,""
40089160,2021-01-27 19:23:12,SPOT,Buy,USDT,3401.05370000,""
40089160,2021-01-27 19:32:46,SPOT,Sell,USDT,-3398.91370000,""
40089160,2021-01-27 19:32:46,SPOT,Fee,ETH,-0.00267631,""
40089160,2021-01-27 19:32:46,SPOT,Buy,ETH,2.67631000,""
40089160,2021-01-27 20:06:24,SPOT,Fee,USDT,-3.40354372,""
40089160,2021-01-27 20:06:24,SPOT,Buy,USDT,3403.54372000,""
40089160,2021-01-27 20:06:24,SPOT,Sell,ETH,-2.67364000,""
40089160,2021-01-27 20:13:09,SPOT,Fee,BTC,-0.00004733,""
40089160,2021-01-27 20:13:09,SPOT,Buy,BTC,0.04732500,""
40089160,2021-01-27 20:13:09,SPOT,Sell,USDT,-1462.68607950,""
40089160,2021-01-27 20:13:12,SPOT,Fee,BTC,-0.00006269,""
40089160,2021-01-27 20:13:12,SPOT,Sell,USDT,-1937.45250036,""
40089160,2021-01-27 20:13:12,SPOT,Buy,BTC,0.06268600,""
40089160,2021-01-27 20:34:18,SPOT,Fee,USDT,-3.43448977,""
40089160,2021-01-27 20:34:18,SPOT,Buy,USDT,3434.48977476,""
40089160,2021-01-27 20:34:18,SPOT,Sell,BTC,-0.10990100,""
40089160,2021-01-27 20:46:58,SPOT,Fee,ETH,-0.00064797,""
40089160,2021-01-27 20:46:58,SPOT,Sell,USDT,-831.32607090,""
40089160,2021-01-27 20:46:58,SPOT,Sell,USDT,-2599.65105480,""
40089160,2021-01-27 20:46:58,SPOT,Buy,ETH,2.02626000,""
40089160,2021-01-27 20:46:58,SPOT,Fee,ETH,-0.00202626,""
40089160,2021-01-27 20:46:58,SPOT,Buy,ETH,0.64797000,""
40089160,2021-01-27 21:03:08,SPOT,Fee,USDT,-3.43080451,""
40089160,2021-01-27 21:03:08,SPOT,Sell,ETH,-2.67155000,""
40089160,2021-01-27 21:03:08,SPOT,Buy,USDT,3430.80451000,""
40089160,2021-01-27 21:13:10,SPOT,Fee,LINK,-0.01005000,""
40089160,2021-01-27 21:13:10,SPOT,Sell,USDT,-3209.53500000,""
40089160,2021-01-27 21:13:10,SPOT,Fee,LINK,-0.15000000,""
40089160,2021-01-27 21:13:10,SPOT,Buy,LINK,150.00000000,""
40089160,2021-01-27 21:13:10,SPOT,Buy,LINK,10.05000000,""
40089160,2021-01-27 21:13:10,SPOT,Sell,USDT,-215.07603000,""
40089160,2021-01-28 05:05:14,SPOT,Buy,USDT,3650.06040000,""
40089160,2021-01-28 05:05:14,SPOT,Sell,LINK,-159.88000000,""
40089160,2021-01-28 05:05:14,SPOT,Fee,USDT,-3.65006040,""
40089160,2021-01-28 05:09:40,SPOT,Sell,USDT,-3649.18000000,""
40089160,2021-01-28 05:09:40,SPOT,Buy,LINK,158.66000000,""
40089160,2021-01-28 05:09:40,SPOT,Fee,LINK,-0.15866000,""
40089160,2021-01-28 05:27:47,SPOT,Sell,LINK,-105.27000000,""
40089160,2021-01-28 05:27:47,SPOT,Fee,USDT,-2.44235874,""
40089160,2021-01-28 05:27:47,SPOT,Sell,LINK,-53.24000000,""
40089160,2021-01-28 05:27:47,SPOT,Buy,USDT,2442.35874300,""
40089160,2021-01-28 05:27:47,SPOT,Fee,USDT,-1.23521059,""
40089160,2021-01-28 05:27:47,SPOT,Buy,USDT,1235.21059200,""
40089160,2021-01-28 05:31:39,SPOT,Sell,USDT,-2689.70155800,""
40089160,2021-01-28 05:31:39,SPOT,Fee,DOGE,-70.21200000,""
40089160,2021-01-28 05:31:39,SPOT,Buy,DOGE,191868.00000000,""
40089160,2021-01-28 05:31:39,SPOT,Sell,USDT,-984.26692200,""
40089160,2021-01-28 05:31:39,SPOT,Buy,DOGE,70212.00000000,""
40089160,2021-01-28 05:31:39,SPOT,Fee,DOGE,-191.86800000,""
40089160,2021-01-28 05:54:56,SPOT,Buy,USDT,541.50189300,""
40089160,2021-01-28 05:54:56,SPOT,Fee,USDT,-1.24151039,""
40089160,2021-01-28 05:54:56,SPOT,Fee,USDT,-1.24383000,""
40089160,2021-01-28 05:54:56,SPOT,Sell,DOGE,-100000.00000000,""
40089160,2021-01-28 05:54:56,SPOT,Sell,DOGE,-99889.00000000,""
40089160,2021-01-28 05:54:56,SPOT,Buy,USDT,228.63361200,""
40089160,2021-01-28 05:54:56,SPOT,Fee,USDT,-0.54150189,""
40089160,2021-01-28 05:54:56,SPOT,Buy,USDT,1241.51039210,""
40089160,2021-01-28 05:54:56,SPOT,Fee,USDT,-0.22863361,""
40089160,2021-01-28 05:54:56,SPOT,Sell,DOGE,-43555.00000000,""
40089160,2021-01-28 05:54:56,SPOT,Buy,USDT,1243.83000000,""
40089160,2021-01-28 05:54:56,SPOT,Sell,DOGE,-18373.00000000,""
40089160,2021-01-28 05:58:51,SPOT,Fee,LINK,-0.02218000,""
40089160,2021-01-28 05:58:51,SPOT,Sell,USDT,-522.97334800,""
40089160,2021-01-28 05:58:51,SPOT,Buy,LINK,2.94000000,""
40089160,2021-01-28 05:58:51,SPOT,Buy,LINK,22.18000000,""
40089160,2021-01-28 05:58:51,SPOT,Sell,USDT,-1532.60900000,""
40089160,2021-01-28 05:58:51,SPOT,Fee,LINK,-0.06500000,""
40089160,2021-01-28 05:58:51,SPOT,Buy,LINK,65.00000000,""
40089160,2021-01-28 05:58:51,SPOT,Fee,LINK,-0.00294000,""
40089160,2021-01-28 05:58:51,SPOT,Sell,USDT,-69.31167600,""
40089160,2021-01-28 05:59:04,SPOT,Fee,LINK,-0.01790000,""
40089160,2021-01-28 05:59:04,SPOT,Buy,LINK,29.91000000,""
40089160,2021-01-28 05:59:04,SPOT,Buy,LINK,17.90000000,""
40089160,2021-01-28 05:59:04,SPOT,Fee,LINK,-0.02991000,""
40089160,2021-01-28 05:59:04,SPOT,Sell,USDT,-422.05694000,""
40089160,2021-01-28 05:59:04,SPOT,Sell,USDT,-705.23592600,""
40089160,2021-01-28 06:03:52,SPOT,Buy,USDT,399.64186500,""
40089160,2021-01-28 06:03:52,SPOT,Sell,LINK,-120.92000000,""
40089160,2021-01-28 06:03:52,SPOT,Sell,LINK,-16.87000000,""
40089160,2021-01-28 06:03:52,SPOT,Fee,USDT,-2.86452225,""
40089160,2021-01-28 06:03:52,SPOT,Fee,USDT,-0.39964187,""
40089160,2021-01-28 06:03:52,SPOT,Buy,USDT,2864.52224800,""
40089160,2021-01-28 06:04:55,SPOT,Sell,USDT,-1051.26400000,""
40089160,2021-01-28 06:04:55,SPOT,Buy,ETH,0.03055000,""
40089160,2021-01-28 06:04:55,SPOT,Sell,USDT,-40.14514400,""
40089160,2021-01-28 06:04:55,SPOT,Buy,ETH,0.80000000,""
40089160,2021-01-28 06:04:55,SPOT,Sell,USDT,-2169.51979840,""
40089160,2021-01-28 06:04:55,SPOT,Fee,ETH,-0.00080000,""
